record_type,tissue,fold,model,seed,split,epoch,true_class,predicted_class,count,frequency,metric,value,train_patches,val_patches,test_patches_raw,matched_test_patches,source_path,note
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Immune,,,,paired_type_F1,0.808772809739,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
predicted_class_frequency,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,,Immune,424471,0.587691826303,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Foreground predicted instances; unmatched predictions included
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,,,,matched_true_support,123092,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,,,,total_true_support,160887,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,,,,paired_type_F1,0.506623382197,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
predicted_class_frequency,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,,Stromal,152891,0.211681813399,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Foreground predicted instances; unmatched predictions included
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,,,,matched_true_support,65688,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,,,,total_true_support,82951,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,,,,paired_type_F1,0.636096833802,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
predicted_class_frequency,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,,Epithelial,144906,0.200626360298,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Foreground predicted instances; unmatched predictions included
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,,,,matched_true_support,0,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,,,,total_true_support,0,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,,,,paired_type_F1,nan,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
predicted_class_frequency,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,,Melanocyte,0,0,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Foreground predicted instances; unmatched predictions included
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,,,,matched_true_support,20589,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,,,,total_true_support,38541,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
matched_class_metric,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,,,,paired_type_F1,0,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Type F1 is calculated from paired foreground confusion only
predicted_class_frequency,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,,Other,0,0,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,Foreground predicted instances; unmatched predictions included
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Background,Background,3,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Background,Immune,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Background,Stromal,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Background,Epithelial,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Background,Melanocyte,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Background,Other,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Immune,Background,20,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Immune,Immune,326540,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Immune,Stromal,59138,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Immune,Epithelial,43738,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Immune,Melanocyte,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Immune,Other,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Background,12,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Immune,41165,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Stromal,64921,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Epithelial,17006,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Melanocyte,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Stromal,Other,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Background,6,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Immune,3174,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Stromal,1068,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Epithelial,61446,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Melanocyte,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Epithelial,Other,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Background,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Immune,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Stromal,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Epithelial,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Melanocyte,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Melanocyte,Other,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,Background,4,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,Immune,7200,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,Stromal,8070,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,Epithelial,5319,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,Melanocyte,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
paired_confusion,Tonsil,A,Tissue-specific Selected PEFT,42,matched_test,,Other,Other,0,,,,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,"Rows=true, columns=predicted; exact matched patch intersection"
distribution_shift_summary,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,,,,,total_variation,0.0710897227997,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_summary,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,,,,,jensen_shannon_bits,0.0120218142142,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Immune,,,,frequency_delta_test_minus_train,-0.0501549316675,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Immune,,,,train_to_test_frequency_ratio,1.07739397272,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Stromal,,,,frequency_delta_test_minus_train,0.0333522326558,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Stromal,,,,train_to_test_frequency_ratio,0.833676735915,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Epithelial,,,,frequency_delta_test_minus_train,-0.0209347911322,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Epithelial,,,,train_to_test_frequency_ratio,1.20245052811,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Melanocyte,,,,frequency_delta_test_minus_train,0,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Melanocyte,,,,train_to_test_frequency_ratio,nan,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
distribution_shift_class,Tonsil,A,Tissue-specific Selected PEFT,42,train_to_matched_test,,Other,,,,frequency_delta_test_minus_train,0.0377374901439,21001,2066,21083,9879,run/sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/log/2026-08-25T192051_sthelar40x_tonsil_5class_slideind_foldA_lora_adaptformer_r8_a8_red16_heads_e10_seed42/inference_results.json,
