run_name,epoch,max_epochs,epoch_start_time,train_end_time,val_end_time,train_minutes,validation_minutes,epoch_wall_minutes,train_loss,train_Dice,train_Jaccard,val_loss,val_Dice,val_Jaccard,val_bPQ,val_mPQ,old_lr,new_lr,new_best
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_adaptformer_red16_decoder_frozen_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-25 09:09:48.493000,2026-06-25 10:02:54.501000,2026-06-25 10:16:10.631000,53.1,13.27,66.37,9.1915,0.7748,0.6511,9.492,0.7918,0.6693,0.5234,0.1519,3.3e-05,3.2e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_adaptformer_red16_decoder_frozen_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-25 10:16:12.506000,2026-06-25 11:08:32.624000,2026-06-25 11:21:42.252000,52.34,13.16,65.5,9.1761,0.7755,0.6518,9.3954,0.7908,0.6683,0.5264,0.1586,3.2e-05,3e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,1,10,2026-06-24 19:57:41.661000,,2026-06-24 20:09:48.402000,,,12.11,,,,19.5968,0.7846,0.6598,0.5489,0.0023,5e-05,4.8e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,2,10,2026-06-24 20:09:52.543000,,2026-06-24 20:21:52.669000,,,12.0,,,,19.5968,0.7846,0.6598,0.5489,0.0023,4.8e-05,4.5e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,3,10,2026-06-24 20:21:56.283000,,2026-06-24 20:33:54.645000,,,11.97,,,,19.5968,0.7846,0.6598,0.5489,0.0023,4.5e-05,4.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,4,10,2026-06-24 20:33:58.174000,,2026-06-24 20:45:58.165000,,,12.0,,,,19.5968,0.7846,0.6598,0.5489,0.0023,4.3e-05,4.1e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,5,10,2026-06-24 20:46:01.716000,,2026-06-24 20:57:57.667000,,,11.93,,,,19.5968,0.7846,0.6598,0.5489,0.0023,4.1e-05,3.9e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,6,10,2026-06-24 20:58:01.111000,,2026-06-24 21:10:02.628000,,,12.03,,,,19.5968,0.7846,0.6598,0.5489,0.0023,3.9e-05,3.7e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,7,10,2026-06-24 21:10:06.107000,,2026-06-24 21:22:18.149000,,,12.2,,,,19.5968,0.7846,0.6598,0.5489,0.0023,3.7e-05,3.5e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,8,10,2026-06-24 21:22:22.711000,,2026-06-24 21:34:49.386000,,,12.44,,,,19.5968,0.7846,0.6598,0.5489,0.0023,3.5e-05,3.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,9,10,2026-06-24 21:34:53.070000,,2026-06-24 21:46:49.053000,,,11.93,,,,19.5968,0.7846,0.6598,0.5489,0.0023,3.3e-05,3.2e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_freeze_e10_seed42_CLEAN,10,10,2026-06-24 21:46:52.520000,,2026-06-24 21:59:06.376000,,,12.23,,,,19.5968,0.7846,0.6598,0.5489,0.0023,3.2e-05,3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-24 20:13:13.336000,2026-06-24 21:02:20.198000,2026-06-24 21:16:33.116000,49.11,14.22,63.33,6.6125,0.743,0.61,5.4299,0.8137,0.6992,0.5578,0.2516,5e-05,4.8e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-24 21:16:37.246000,2026-06-24 22:06:21.939000,2026-06-24 22:20:27.420000,49.74,14.09,63.84,5.4078,0.7688,0.6427,5.2857,0.8156,0.7019,0.5633,0.2619,4.8e-05,4.5e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-24 22:20:30.886000,2026-06-24 23:10:30.437000,2026-06-24 23:24:42.453000,49.99,14.2,64.19,4.3827,0.7728,0.6491,4.218,0.8164,0.7036,0.5659,0.2685,4.5e-05,4.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-24 23:24:46.051000,2026-06-25 00:14:51.186000,2026-06-25 00:28:52.376000,50.09,14.02,64.11,4.2325,0.7757,0.6528,4.2222,0.8114,0.6965,0.5584,0.2645,4.3e-05,4.1e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-25 00:28:54.121000,2026-06-25 01:18:54.161000,2026-06-25 01:32:58.159000,50.0,14.07,64.07,4.1815,0.7764,0.6547,4.184,0.8186,0.7066,0.5686,0.272,4.1e-05,3.9e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-25 01:33:01.846000,2026-06-25 02:22:42.689000,2026-06-25 02:36:52.608000,49.68,14.17,63.85,4.1413,0.7787,0.6566,4.1648,0.817,0.7045,0.566,0.2697,3.9e-05,3.7e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-25 02:36:54.353000,2026-06-25 03:27:00.961000,2026-06-25 03:41:09.941000,50.11,14.15,64.26,4.1295,0.7784,0.6566,4.1012,0.819,0.7075,0.5691,0.2795,3.7e-05,3.5e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-25 03:41:13.534000,2026-06-25 04:31:12.464000,2026-06-25 04:45:10.770000,49.98,13.97,63.95,4.1117,0.7807,0.6597,4.0936,0.815,0.7021,0.5657,0.2773,3.5e-05,3.3e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-25 04:45:12.546000,2026-06-25 05:35:24.414000,2026-06-25 05:49:33.882000,50.2,14.16,64.36,4.081,0.7812,0.6604,4.1264,0.8199,0.708,0.5697,0.2788,3.3e-05,3.2e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_frozen_encoder_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-25 05:49:37.339000,2026-06-25 06:41:20.536000,2026-06-25 06:55:29.125000,51.72,14.14,65.86,4.0699,0.7816,0.6609,4.0836,0.8177,0.7054,0.5667,0.28,3.2e-05,3e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,1,10,2026-06-24 19:58:43.722000,2026-06-24 21:08:04.608000,2026-06-24 21:22:21.444000,69.35,14.28,83.63,5.0243,0.797,0.6829,4.6712,0.8353,0.7321,0.5992,0.341,1e-05,1e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,2,10,2026-06-24 21:22:32.743000,2026-06-24 22:32:20.884000,2026-06-24 22:46:22.738000,69.8,14.03,83.83,4.5943,0.8096,0.7005,4.549,0.8419,0.7409,0.6075,0.354,1e-05,9e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,3,10,2026-06-24 22:46:34.150000,2026-06-24 23:56:12.856000,2026-06-25 00:10:17.039000,69.65,14.07,83.71,4.5373,0.8108,0.702,4.5434,0.844,0.7439,0.6122,0.3554,9e-06,9e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,4,10,2026-06-25 00:10:27.278000,2026-06-25 01:19:48.006000,2026-06-25 01:33:58.839000,69.35,14.18,83.53,4.4661,0.8163,0.7093,4.4527,0.8395,0.738,0.6076,0.3643,9e-06,8e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,5,10,2026-06-25 01:34:05.054000,2026-06-25 02:44:32.081000,2026-06-25 02:58:49.108000,70.45,14.28,84.73,4.4119,0.8191,0.7135,4.4812,0.8407,0.739,0.6053,0.3573,8e-06,8e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,6,10,2026-06-25 02:58:54.677000,2026-06-25 04:08:05.892000,2026-06-25 04:22:23.884000,69.19,14.3,83.49,4.0423,0.8201,0.7156,3.681,0.8472,0.7485,0.6175,0.3617,8e-06,7e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,7,10,2026-06-25 04:22:34.301000,2026-06-25 05:32:32.364000,2026-06-25 05:46:38.940000,69.97,14.11,84.08,3.4057,0.8202,0.716,3.3599,0.8508,0.7554,0.6268,0.3814,7e-06,7e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,8,10,2026-06-25 05:46:49.297000,2026-06-25 06:56:10.525000,2026-06-25 07:10:30.090000,69.35,14.33,83.68,3.3415,0.8246,0.7214,3.3689,0.8467,0.7468,0.6158,0.3772,7e-06,7e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,9,10,2026-06-25 07:10:35.349000,2026-06-25 08:22:42.718000,2026-06-25 08:37:02.117000,72.12,14.32,86.45,3.3052,0.8247,0.7216,3.3099,0.8515,0.7544,0.6248,0.383,7e-06,6e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed42_CLEAN,10,10,2026-06-25 08:37:07.556000,2026-06-25 09:48:08.467000,2026-06-25 10:02:32.040000,71.02,14.39,85.41,3.2917,0.8254,0.7229,3.3197,0.8489,0.7503,0.6199,0.3822,6e-06,6e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,1,10,2026-06-26 00:23:16.008000,2026-06-26 01:32:01.593000,2026-06-26 01:45:58.583000,68.76,13.95,82.71,4.9445,0.7978,0.6838,4.733,0.8258,0.7168,0.5799,0.3332,1e-05,1e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,2,10,2026-06-26 01:46:08.976000,2026-06-26 02:53:02.972000,2026-06-26 03:07:01.568000,66.9,13.98,80.88,4.5723,0.8093,0.7004,4.5697,0.8372,0.7347,0.6013,0.3487,1e-05,9e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,3,10,2026-06-26 03:07:11.786000,2026-06-26 04:13:20.796000,2026-06-26 04:27:41.985000,66.15,14.35,80.5,4.482,0.8145,0.7066,4.4548,0.8426,0.7419,0.6097,0.3593,9e-06,9e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,4,10,2026-06-26 04:27:52.980000,2026-06-26 05:34:59.268000,2026-06-26 05:49:31.532000,67.1,14.54,81.64,4.3949,0.8164,0.7097,4.3159,0.842,0.7406,0.6089,0.362,9e-06,8e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,5,10,2026-06-26 05:49:37.402000,2026-06-26 06:56:28.969000,2026-06-26 07:10:45.698000,66.86,14.28,81.14,3.5602,0.8169,0.7094,3.4611,0.843,0.7422,0.6052,0.3636,8e-06,8e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,6,10,2026-06-26 07:10:51.307000,2026-06-26 08:17:33.709000,2026-06-26 08:31:49.578000,66.71,14.26,80.97,3.4213,0.8199,0.7143,3.4689,0.8394,0.7367,0.6025,0.3638,8e-06,7e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,7,10,2026-06-26 08:31:55.776000,2026-06-26 09:40:05.966000,2026-06-26 09:54:10.341000,68.17,14.07,82.24,3.3652,0.8212,0.7167,3.4323,0.8382,0.7346,0.6031,0.3658,7e-06,7e-06,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,8,10,2026-06-26 09:54:16.176000,2026-06-26 11:00:21.964000,2026-06-26 11:14:50.264000,66.1,14.47,80.57,3.3337,0.8224,0.7187,3.3848,0.8473,0.7477,0.6166,0.3752,7e-06,7e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,9,10,2026-06-26 11:15:01.988000,2026-06-26 12:20:55.238000,2026-06-26 12:35:06.710000,65.89,14.19,80.08,3.3122,0.8257,0.7219,3.3298,0.8514,0.754,0.6249,0.3851,7e-06,6e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_fullft_lr1e-5_e10_seed43_KEEPALL_FISHER,10,10,2026-06-26 12:35:17.766000,2026-06-26 13:43:07.620000,2026-06-26 13:56:58.962000,67.83,13.86,81.69,3.2953,0.8245,0.7214,3.2936,0.8545,0.759,0.6291,0.3867,6e-06,6e-06,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-25 10:22:30.601000,2026-06-25 11:27:47.616000,2026-06-25 11:42:12.415000,65.28,14.41,79.7,5.8331,0.7823,0.6628,4.8904,0.8224,0.713,0.5772,0.3206,5e-05,4.8e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-25 11:42:16.434000,2026-06-25 12:44:32.883000,2026-06-25 12:58:57.473000,62.27,14.41,76.68,4.603,0.8022,0.6905,3.7293,0.8368,0.7352,0.6054,0.3376,4.8e-05,4.5e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-25 12:59:01.287000,2026-06-25 14:01:18.957000,2026-06-25 14:15:55.265000,62.29,14.61,76.9,3.7249,0.8054,0.6959,3.6182,0.8405,0.7398,0.6095,0.3503,4.5e-05,4.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-25 14:15:59.206000,2026-06-25 15:18:02.430000,2026-06-25 15:32:36.749000,62.05,14.57,76.63,3.6405,0.8098,0.701,3.5957,0.8369,0.7338,0.6035,0.3481,4.3e-05,4.1e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-25 15:32:38.839000,2026-06-25 16:35:31.372000,2026-06-25 16:50:22.778000,62.88,14.86,77.73,3.5791,0.8115,0.7035,3.6201,0.8406,0.7392,0.6088,0.3472,4.1e-05,3.9e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-25 16:50:24.854000,2026-06-25 17:53:21.930000,2026-06-25 18:08:07.197000,62.95,14.75,77.71,3.5375,0.8132,0.7057,3.547,0.8397,0.7382,0.607,0.3468,3.9e-05,3.7e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-25 18:08:09.321000,2026-06-25 19:11:44.371000,2026-06-25 19:26:29.604000,63.58,14.75,78.34,3.5234,0.8129,0.7058,3.5328,0.8383,0.7363,0.6047,0.3561,3.7e-05,3.5e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-25 19:26:31.827000,2026-06-25 20:29:31.416000,2026-06-25 20:44:11.269000,62.99,14.66,77.66,3.4966,0.8163,0.7099,3.4824,0.8386,0.7369,0.607,0.3622,3.5e-05,3.3e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-25 20:44:13.276000,2026-06-25 21:49:13.719000,2026-06-25 22:03:47.186000,65.01,14.56,79.57,3.4664,0.8175,0.7111,3.5198,0.8398,0.7381,0.6063,0.3567,3.3e-05,3.2e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-25 22:03:49.195000,2026-06-25 23:08:43.390000,2026-06-25 23:23:25.961000,64.9,14.71,79.61,3.4519,0.817,0.7118,3.5089,0.8376,0.734,0.6007,0.3621,3.2e-05,3e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,1,10,2026-06-26 00:23:16.008000,2026-06-26 01:28:21.380000,2026-06-26 01:42:49.538000,65.09,14.47,79.56,5.6685,0.7843,0.6649,4.9154,0.8288,0.7222,0.5915,0.3211,5e-05,4.8e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,2,10,2026-06-26 01:42:53.598000,2026-06-26 02:47:27.414000,2026-06-26 03:01:41.729000,64.56,14.24,78.8,4.4193,0.802,0.691,3.8693,0.8275,0.7221,0.591,0.3197,4.8e-05,4.5e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,3,10,2026-06-26 03:01:43.830000,2026-06-26 04:06:24.025000,2026-06-26 04:21:17.513000,64.67,14.89,79.56,3.7024,0.8077,0.6977,3.6174,0.8381,0.7354,0.6034,0.347,4.5e-05,4.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,4,10,2026-06-26 04:21:21.782000,2026-06-26 05:25:51.477000,2026-06-26 05:40:43.795000,64.49,14.87,79.37,3.6214,0.8096,0.7005,3.6146,0.8378,0.735,0.603,0.3503,4.3e-05,4.1e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,5,10,2026-06-26 05:40:46.976000,2026-06-26 06:45:16.216000,2026-06-26 07:00:05.768000,64.49,14.83,79.31,3.5765,0.8122,0.7036,3.5066,0.842,0.7416,0.6102,0.3614,4.1e-05,3.9e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,6,10,2026-06-26 07:00:09.917000,2026-06-26 08:04:03.383000,2026-06-26 08:18:48.490000,63.89,14.75,78.64,3.5393,0.8145,0.7064,3.5459,0.8371,0.7346,0.6026,0.35,3.9e-05,3.7e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,7,10,2026-06-26 08:18:50.582000,2026-06-26 09:23:25.916000,2026-06-26 09:37:56.187000,64.59,14.5,79.09,3.511,0.8141,0.7068,3.5042,0.8374,0.7354,0.6028,0.3552,3.7e-05,3.5e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,8,10,2026-06-26 09:37:58.567000,2026-06-26 10:42:24.865000,2026-06-26 10:57:15.236000,64.44,14.84,79.28,3.4837,0.8155,0.7085,3.4559,0.843,0.7429,0.6116,0.3665,3.5e-05,3.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,9,10,2026-06-26 10:57:19.119000,2026-06-26 12:00:24.644000,2026-06-26 12:15:17.076000,63.09,14.87,77.97,3.4689,0.8167,0.7103,3.4403,0.8484,0.7502,0.6202,0.371,3.3e-05,3.2e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_conv_adapters_lr5e-5_e10_seed43_CLEAN,10,10,2026-06-26 12:15:21.263000,2026-06-26 13:19:58.163000,2026-06-26 13:34:40.590000,64.61,14.71,79.32,3.443,0.8162,0.7104,3.4777,0.8405,0.7387,0.6062,0.3598,3.2e-05,3e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,1,10,2026-06-25 11:34:04.629000,2026-06-25 12:30:31.204000,2026-06-25 12:44:43.473000,56.44,14.2,70.65,6.8837,0.7668,0.6413,5.6503,0.8268,0.718,0.5834,0.3003,5e-05,4.8e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,2,10,2026-06-25 12:44:47.799000,2026-06-25 13:41:47.366000,2026-06-25 13:55:56.977000,56.99,14.16,71.15,5.5134,0.7965,0.6814,5.4348,0.8276,0.72,0.5882,0.3062,4.8e-05,4.5e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,3,10,2026-06-25 13:56:00.606000,2026-06-25 14:52:52.387000,2026-06-25 15:06:57.345000,56.86,14.08,70.95,4.5374,0.7989,0.6854,4.1814,0.8373,0.7342,0.6085,0.3386,4.5e-05,4.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,4,10,2026-06-25 15:07:01.206000,2026-06-25 16:03:28.416000,2026-06-25 16:17:34.705000,56.45,14.1,70.56,4.1821,0.8046,0.6918,4.0069,0.8323,0.7275,0.6001,0.342,4.3e-05,4.1e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,5,10,2026-06-25 16:17:36.596000,2026-06-25 17:13:46.479000,2026-06-25 17:27:51.918000,56.16,14.09,70.26,4.0805,0.8054,0.6943,4.0084,0.8359,0.7315,0.6046,0.339,4.1e-05,3.9e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,6,10,2026-06-25 17:27:53.848000,2026-06-25 18:24:14.406000,2026-06-25 18:38:22.070000,56.34,14.13,70.47,4.0085,0.8076,0.6975,3.9222,0.8372,0.7345,0.6082,0.3464,3.9e-05,3.7e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,7,10,2026-06-25 18:38:23.994000,2026-06-25 19:35:05.246000,2026-06-25 19:49:15.052000,56.69,14.16,70.85,3.9781,0.8073,0.6968,3.8821,0.8367,0.7329,0.6053,0.3547,3.7e-05,3.5e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,8,10,2026-06-25 19:49:17.031000,2026-06-25 20:46:32.494000,2026-06-25 21:00:43.489000,57.26,14.18,71.44,3.9434,0.8104,0.7021,3.787,0.8432,0.7425,0.6164,0.3626,3.5e-05,3.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,9,10,2026-06-25 21:00:47.428000,2026-06-25 21:58:00.007000,2026-06-25 22:12:06.535000,57.21,14.11,71.32,3.9004,0.8119,0.7035,3.8506,0.8418,0.7406,0.6158,0.3631,3.3e-05,3.2e-05,0
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed42_CLEAN,10,10,2026-06-25 22:12:08.468000,2026-06-25 23:10:16.839000,2026-06-25 23:24:20.886000,58.14,14.07,72.21,3.8786,0.8123,0.7044,3.7535,0.8438,0.7435,0.6179,0.367,3.2e-05,3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,1,10,2026-06-26 00:23:16.007000,2026-06-26 01:21:30.916000,2026-06-26 01:35:40.290000,58.25,14.16,72.4,6.7339,0.7687,0.6428,5.7857,0.8268,0.7192,0.5884,0.2749,5e-05,4.8e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,2,10,2026-06-26 01:35:44.323000,2026-06-26 02:33:24.781000,2026-06-26 02:47:20.628000,57.67,13.93,71.61,5.4496,0.7939,0.6789,4.8405,0.8302,0.725,0.5986,0.3097,4.8e-05,4.5e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,3,10,2026-06-26 02:47:24.441000,2026-06-26 03:46:13.872000,2026-06-26 04:00:17.191000,58.82,14.06,72.88,4.3978,0.8001,0.6863,4.1087,0.8379,0.735,0.6088,0.3413,4.5e-05,4.3e-05,1
sthelar40x_kidney_liver_tonsil_5class_spatial_margin128_lora_adaptformer_r8_a8_red16_decoder_heads_only_lr5e-5_e10_seed43_CLEAN,4,10,2026-06-26 04:00:20.792000,2026-06-26 04:59:35.497000,2026-06-26 05:13:38.689000,59.25,14.05,73.3,4.1479,0.8026,0.6913,4.022,0.8346,0.7304,0.6023,0.338,4.3e-05,4.1e-05,0
